Unnamed: 0,case_id,event_num_in_case,activity_name,department,resource_role,resource_id,start_timestamp_utc,end_timestamp_utc,duration_minutes,wait_time_minutes,queue_length_at_start,system_load_index_0to1,expected_duration_minutes,variance_to_expected,is_bottleneck_event,inbound_channel,region,customer_tier,industry,company_size_bucket,tech_maturity_1to5,risk_tolerance_1to5,priority,sla_hours,sla_breached,handoff_count_so_far,case_cycle_time_hours,weekday,hour_of_day,month
22,c24c4edb-40f0-4dfc-a119-ce3e122d9d6e,4,Assign Resource,Finance,Rep,c39cad7e-9e18-4657-b714-5f3f5468e9eb,2025-04-01 12:07:37,2025-05-10 08:08:41,47.85599251799572,50.03058751538273,7,0.45922073053459794,288,0.5970860020756761,0,Portal,US-West,Platinum,Healthcare,5000+,3,3,Medium,73,0,0,20.585523986782924,Sunday,10,2
14,de595651-6ef3-4c41-bdc6-e338032499f0,5,Receive Request,QA,Engineer,82119d55-7c85-48c6-a89f-53bb1715e034,2025-06-19 15:56:21,2025-05-30 12:51:03,53.11517009014217,73.48712548696318,4,0.30935116986198935,34,1.2818982715922242,0,Email,US-West,Gold,Energy,1001-5000,4,1,High,104,0,7,8.609250000000001,Wednesday,24,4
17,234547d6-682f-42ad-b85b-9b6a10eee8aa,4,Receive Request,Operations,Coordinator,57939b57-4602-4075-9d17-1099809b9615,2025-05-23 14:09:08,2025-03-21 15:13:39,45.86207205842945,60.5536436080843,7,0.4638928772904615,37,0.47490291903871273,0,Email,US-Central,Gold,Software & SaaS,5000+,2,2,Medium,99,0,1,14.12235710210232,Wednesday,24,2
43,dac99746-6416-4eb9-a2ec-c91da466de93,5,Receive Request,QA,Manager,0ba61cf9-e1bf-4968-984c-1baf6d9e3655,2025-03-13 12:50:36,2025-03-23 14:07:34,16.484619558092103,180.77612953800167,5,0.6321466126929862,117,0.7095694429743094,1,Email,US-East,Standard,Software & SaaS,1001-5000,1,1,Medium,85,0,2,22.84649392568196,Tuesday,24,5
32,39ac7467-a1f9-4620-8848-b7e08951ec1a,5,Close Ticket,Customer Success,Rep,71b4862f-0b2c-4c3e-8994-1dd4123e832b,2025-02-28 21:58:38,2025-03-08 18:59:30,8.265603806161142,44.572840615506784,6,0.15921546816117615,23,1.1331270076053455,0,Email,US-East,Platinum,Logistics,1-50,3,3,Medium,68,0,3,10.576130116554983,Tuesday,1,6
19,77ffcbb1-8467-4190-8d7e-6682b39b2c15,4,Receive Request,Operations,Coordinator,da0b651c-b083-4d4b-a2a8-9340417cc868,2025-03-25 03:38:11,2025-05-17 06:24:45,121.45322344453488,87.55790784283462,4,0.6530219443993823,120,-0.6655,0,Portal,US-East,Platinum,Software & SaaS,5000+,2,2,Medium,122,0,3,19.077484923808967,Thursday,13,5
21,bd754fb6-6547-4a09-99f6-e632ad904309,3,Execute Task,QA,Analyst,f8e5876c-92a9-4b97-9cde-21ae1847464c,2025-02-25 22:53:43,2025-04-11 20:33:22,127.44357691608961,28.01315890744009,1,0.31702115298890565,25,0.7404116806751507,1,Email,US-Central,Gold,Logistics,1001-5000,4,1,Low,106,0,3,12.833545362350424,Friday,15,8
2,3a514e48-0655-4b1d-b485-53f73a1c62da,7,Receive Request,IT,Engineer,17e875eb-b6c2-4888-90bf-74cdb12dffac,2025-03-21 20:59:22,2025-06-06 21:17:41,60.507632405567975,226.30738895166454,5,0.3558610469943575,202,1.096716957920119,1,Email,US-East,Standard,Retail,1-50,3,4,Medium,101,0,1,8.609250000000001,Friday,11,6
30,26b92522-cbb5-424b-849f-130195a2e279,3,Approve Budget (optional),IT,QA Analyst,eea0b2b9-1a8e-4fda-8b18-dec2bc3ccfc7,2025-03-22 23:59:14,2025-06-25 13:11:27,59.977081671541775,26.83431581793656,6,0.506127848022652,53,-0.07033953813747662,0,API,US-Central,Platinum,Energy,5000+,2,3,Medium,81,0,0,12.806564682497365,Tuesday,13,3
0,1a314448-1d92-4881-bbfc-432ca03debb1,5,Close Ticket,Finance,QA Analyst,4eff684e-d959-4b45-a914-6f2d90793f82,2025-06-11 06:40:59,2025-03-21 20:57:17,16.14565534501167,211.26586571626743,3,0.29709153796894605,18,0.930286865156515,1,API,US-East,Platinum,Financial Services,1-50,3,3,Medium,63,0,3,13.130756341651251,Saturday,12,7
35,47aa02a8-a4b2-42bc-89d8-b9e0d4bf9afb,5,Approve Budget (optional),Operations,Rep,f7b17de7-eb05-4d24-99d2-04a03d88d373,2025-05-28 08:26:31,2025-05-11 23:44:20,3.2381479550362884,52.33146519655328,4,0.49357280979727325,285,0.35045256794852064,1,Email,US-West,Platinum,Financial Services,5000+,3,3,High,22,0,1,9.94770722749711,Monday,21,8
26,8c339096-201b-4475-acc6-2230b352f7ee,3,Vendor Review (optional),Finance,Coordinator,37be9c09-ff88-4445-9b6b-1846d880aec1,2025-04-29 19:21:30,2025-03-13 16:51:45,32.60854358549077,13.907464788086946,0,0.17239539549197994,61,-0.580663440030939,0,API,US-Central,Gold,Retail,51-200,1,3,High,95,0,1,16.646833887702048,Friday,20,6
54,ffb1cc8c-16b2-42e0-bc4e-f366a134dd44,2,Close Ticket,IT,Manager,19f24986-bd30-4a8e-9673-832776417493,2025-07-17 14:21:28,2025-02-16 06:53:18,5.730556343644888,133.89760188221166,4,0.5767388948125348,19,0.7897150735752783,1,Portal,US-East,Gold,Software & SaaS,5000+,2,3,High,69,0,1,16.921810723740816,Friday,15,3
9,bfda5022-669f-4b33-bc8a-9ec87fe3eb43,3,Receive Request,IT,Manager,23a39d3a-820b-4ec8-a950-4c5114fb6566,2025-06-15 20:24:26,2025-04-18 05:00:57,51.48705314594851,60.06043890653229,2,0.4411710760171596,9,0.34804782577093774,0,API,US-East,Platinum,Logistics,5000+,3,1,Medium,86,0,1,14.334020850608644,Monday,15,3
23,f3baf3d2-3d83-4634-9e0a-25cdacc1945d,3,Assign Resource,Customer Success,QA Analyst,a1e0e8e5-adea-487e-ad1d-c2dc9710fb22,2025-02-22 15:31:57,2025-05-23 21:49:28,167.73210424623963,42.82223583388951,5,0.40136751506219875,67,0.31227732117537993,0,Email,US-East,Gold,Retail,5000+,2,4,Medium,152,0,0,14.480080885043348,Thursday,13,5
50,abe2fcbd-26e3-4a6c-bac1-485c494f1f2f,1,Assign Resource,Finance,Coordinator,11ea9ac3-93d1-49ec-b961-0a951422a2ae,2025-05-28 13:10:41,2025-03-06 16:19:49,22.13241822262788,85.50212479320966,5,0.45686586233831356,131,0.7099527709212639,1,Email,US-West,Standard,Energy,5000+,2,4,Low,116,0,1,20.000430778734437,Wednesday,25,4
42,0a2905ca-d40b-4614-adcc-73c544aa51d7,3,Quality Check,Finance,Manager,a143b782-f3c4-4674-8372-a1d4d77bf37d,2025-07-02 10:44:16,2025-06-27 16:07:55,23.51470104291236,86.73793113650494,4,0.398083115036517,50,-0.17060126280465743,1,Portal,US-East,Standard,Energy,51-200,2,2,Medium,92,0,2,9.48790137072947,Tuesday,15,7
14,1a0b9cab-3463-448a-b857-79cacf35a97b,4,Assign Resource,Operations,Manager,10dab272-191e-4449-a8e3-d6293aa04db2,2025-05-17 01:59:14,2025-03-27 23:39:09,14.67372099294428,74.08007070298109,7,0.4901324702629808,47,0.7793319520860666,1,API,US-West,Gold,Logistics,5000+,2,1,Medium,76,0,4,22.739387447825056,Wednesday,24,4
28,fbf8c947-d50c-472f-a744-4d2db9be2887,6,Quality Check,Operations,Analyst,c167ec67-5d24-47d1-be3c-9dadcf6155a6,2025-04-25 06:06:26,2025-07-01 20:24:52,44.4126252296606,116.75262743401919,4,0.36077737441752844,156,-0.1502169785778163,1,API,US-East,Platinum,Retail,1-50,2,1,Medium,102,0,6,13.288566399344683,Friday,19,6
25,65f6cf63-b88d-4afc-874a-ad540c27f396,5,Validate Request,Sales Support,Engineer,805c8872-1db5-4037-941d-bc80c7c5422f,2025-06-09 15:48:02,2025-03-04 12:59:37,40.927699154441704,66.87564228693536,4,0.3441124194591501,61,1.188383210910894,1,API,US-East,Gold,Energy,1-50,2,1,Medium,106,0,4,14.700972207391592,Friday,16,6
29,af1f5302-d2ce-4555-967a-60dbfec752ef,1,Quality Check,Customer Success,Rep,8b3ec96c-efb1-4e44-9d6d-70909e4b643c,2025-04-29 23:23:45,2025-03-25 20:48:36,14.469287141935254,85.93743572350587,5,0.049623696430235176,18,0.9820358869772869,0,Email,US-West,Gold,Energy,1-50,1,3,Medium,68,0,3,11.743726562063529,Friday,3,2
14,24183ac3-70ca-46f9-a443-29104a7fca9f,5,Validate Request,Operations,Rep,4219f6bc-ac66-40b1-9e61-d413ac556a8e,2025-05-07 12:23:34,2025-05-05 13:29:12,110.97437553102006,41.01412394444362,3,0.6742118977995653,19,1.2021298549516684,0,Email,US-East,Gold,Financial Services,1-50,3,2,Medium,71,0,4,10.46807624292305,Wednesday,20,4
23,7f697aa8-6b05-48ca-a8b8-b5b65e6c081f,3,Validate Request,Customer Success,VendorMgr,6b17b26e-1717-4436-921b-6e106a1a5778,2025-06-27 06:16:14,2025-04-10 01:45:19,581.244,92.45880572337902,6,0.17023036670987698,59,0.6095678587134338,0,Email,US-West,Platinum,Software & SaaS,1-50,4,2,Medium,86,0,2,21.751812152312535,Friday,2,6
1,b6f35a73-75a6-431f-ac2e-819d2619b7e9,5,Receive Request,Sales Support,Analyst,76d6358d-be65-4a10-99c7-b25a92137508,2025-05-02 19:33:35,2025-02-11 01:12:15,148.67117386344134,41.127253932797366,2,0.7241709531696422,56,0.11944477997646635,1,Portal,US-West,Standard,Healthcare,5000+,3,3,Medium,57,0,3,12.257635602024653,Wednesday,11,4
26,21c7e34c-caee-4381-a927-090c304d9558,4,Approve Budget (optional),QA,Analyst,e720fa4a-de10-43f4-a9b3-e90ef2daeb8d,2025-04-18 14:29:12,2025-06-12 01:46:57,37.720539575636806,28.030982659789732,5,0.3537863304589491,98,-0.04457585731331898,1,Portal,US-East,Standard,Logistics,1001-5000,3,2,Medium,59,0,4,19.198282431796418,Thursday,4,5
31,a35223c6-5bb9-4976-bd1b-6ea5e1aae245,3,Close Ticket,IT,Analyst,f0b95739-609e-4463-b9e1-365d148afb46,2025-05-20 22:33:20,2025-04-06 14:20:49,37.248587675961396,50.055444259772294,6,0.6448355912974431,49,-0.07753417524629935,1,API,US-Central,Standard,Healthcare,51-200,3,3,High,46,0,3,18.634830558424262,Sunday,19,5
21,cc6663f0-ba40-4cb6-ad4b-062996a75d5c,4,Validate Request,Operations,QA Analyst,61adcdb9-dda2-482c-aa92-0dc8f7d576ca,2025-03-07 20:33:36,2025-04-04 06:05:05,24.661137917163373,47.90576971797232,2,0.6098870802448196,66,0.25805405917281626,1,Email,US-East,Standard,Software & SaaS,1-50,3,2,Medium,131,0,4,15.25001335305329,Friday,10,3
1,92488fb9-91bd-47c7-a02f-f9de897491ad,4,Quality Check,Sales Support,Engineer,b8d023a9-1f40-4771-8111-c5629dda8bd9,2025-02-23 05:16:08,2025-06-14 13:39:29,24.13078472518272,102.42913784028303,1,0.5939381281332504,48,-0.02550452400597847,0,Email,US-East,Platinum,Financial Services,5000+,3,4,Medium,39,0,4,22.293525128058363,Friday,17,8
39,61a97166-5140-40b3-add0-e6b5ed7b82d3,7,Validate Request,QA,Analyst,d4ee7122-ecb1-4ddc-9a34-82776385ec1c,2025-06-07 15:15:35,2025-02-27 03:01:17,116.43957311666978,22.777828366236346,2,0.41135797813667385,87,0.5326317450821135,1,Email,US-East,Platinum,Logistics,1-50,2,4,High,40,0,1,17.053694638741643,Tuesday,1,3
30,a6551d2f-6604-42e7-9479-95c109875f83,4,Validate Request,Sales Support,QA Analyst,adbbcec6-1c2e-4baf-9dcb-85dc83858444,2025-04-27 19:57:20,2025-04-12 17:20:04,121.91239896090426,113.73977970650255,8,0.1639237781986276,71,-0.09122411295555666,1,API,US-Central,Gold,Financial Services,1-50,3,3,Medium,22,0,3,8.609250000000001,Wednesday,18,3
14,f240553b-5fec-4d23-9424-443b79c1a308,6,Quality Check,IT,Engineer,e52a039f-5855-423e-9d76-380ce3b5238e,2025-03-15 15:13:45,2025-04-20 01:37:52,12.346963386688246,38.475056405396224,3,0.3658100965389069,27,0.00989523709287865,1,API,US-East,Gold,Energy,5000+,3,2,High,98,0,1,13.238677244314346,Friday,18,6
20,952dd515-0e24-459d-b35e-20f1a3df1cb5,6,Validate Request,Sales Support,Engineer,3e4436b0-a863-4d80-91cf-7ae43a8ba5d2,2025-06-13 16:28:49,2025-06-10 14:12:48,62.376439270127406,12.02493043893273,2,0.3394026281928072,28,0.1430833229064762,1,API,US-West,Standard,Healthcare,5000+,2,2,Low,51,0,4,28.662333333333336,Thursday,6,4
3,605f3fdb-c86a-4e5f-bc73-bb5457fea18f,5,Assign Resource,Finance,Coordinator,797a392c-4cd2-4df9-af61-157f25346acc,2025-05-23 05:55:30,2025-07-03 09:08:24,136.82473872729773,26.60231330714187,5,0.38173086940623985,47,-0.07509761708263318,1,API,US-Central,Standard,Logistics,1001-5000,2,3,High,102,0,2,16.780667167842225,Friday,9,5
10,27c9a730-c391-46d9-b422-a4fded7cd56c,1,Execute Task,Sales Support,Manager,29e789bb-ea04-4ea1-b8a1-3ce402750812,2025-04-05 09:33:26,2025-06-10 21:50:29,29.298439395644664,46.954799260090645,0,0.15733606946667714,38,0.16443759576756675,1,API,US-West,Gold,Software & SaaS,5000+,1,3,Medium,78,0,0,16.119197881338785,Friday,21,5
17,88f668fb-e550-44da-8bd9-9bda25d74568,6,Close Ticket,IT,Manager,8eedeb02-54e1-4602-951c-4649dd2e0b4b,2025-04-04 06:32:25,2025-05-29 15:26:33,33.911678632372556,75.47967788887664,2,0.3450236336961689,123,0.67557703419969,0,Email,US-West,Standard,Energy,1-50,3,1,Medium,117,0,0,21.77323186704641,Wednesday,14,6
42,bab98737-5190-422d-b109-252b029d4c2e,3,Approve Budget (optional),IT,Manager,0fc80f9b-46af-4338-9ed4-d71b66bc127e,2025-03-05 09:36:08,2025-04-21 16:23:43,88.31155094617317,52.41545768707203,7,0.045,42,-0.1345654353232552,0,Email,US-East,Standard,Retail,1001-5000,4,3,Medium,54,0,6,24.00158810231828,Friday,18,2
15,7ca4b70d-e4be-4fd5-831e-ce79b1a9f428,5,Quality Check,QA,Analyst,3c4fddf1-e9fe-4c05-a1c9-97e66c5e13c4,2025-05-31 19:16:24,2025-06-25 19:27:45,91.00005532825108,26.566235678808006,2,0.34222860183055015,9,-0.3111164457773124,0,Email,US-East,Gold,Financial Services,51-200,1,2,High,81,0,1,11.69253703361025,Tuesday,1,4
34,2b756f61-966d-4826-9ef1-a3727451c494,2,Approve Budget (optional),Finance,QA Analyst,85173705-5be8-48f6-9613-06acf0475088,2025-07-16 23:49:11,2025-04-27 01:59:15,66.64362477693147,34.87555761426066,3,0.4271800384323916,11,0.25494536084531794,1,Email,US-East,Gold,Logistics,1-50,3,3,High,112,0,4,16.63523454122835,Tuesday,12,4
17,f99cd4bc-6233-4e44-80d0-cbe260ce6a9d,1,Execute Task,IT,Manager,36adb9e8-5b79-43cf-86e9-451a51a09c8a,2025-02-14 19:59:58,2025-04-18 20:57:04,55.421939511489725,26.84748864899227,5,0.24621124867224528,27,-0.275477105831125,1,Email,US-East,Standard,Logistics,1001-5000,4,2,Low,115,0,4,16.532356768641424,Wednesday,19,5
28,a06c40ff-272d-4c57-b732-94613112cfe4,8,Quality Check,IT,Engineer,4f208dc0-340d-4e5e-931e-be6409da2025,2025-03-19 08:46:56,2025-06-27 06:53:11,63.858964021047896,67.13825234520795,5,0.34824115680155343,69,1.0910846514317958,0,API,US-East,Standard,Software & SaaS,5000+,1,2,Low,111,0,4,9.059407827654027,Wednesday,8,6
22,3aac75e3-aea8-41f5-8072-d3d765f35e13,2,Assign Resource,Finance,Analyst,5428122b-efb6-40dd-88cd-164b70abde57,2025-05-21 10:30:08,2025-04-09 11:35:33,31.62535313712825,53.84809497731414,3,0.43451215789818604,17,-0.03231826528968651,1,Email,US-East,Gold,Retail,51-200,1,1,Low,96,0,1,15.457155147742128,Friday,9,7
37,bec82c39-2c26-444d-9eb3-71c822d59c1e,6,Close Ticket,QA,Engineer,fa0d91b6-5c5c-4105-9d5f-337cdf9a7cf3,2025-04-10 10:27:35,2025-03-18 05:46:23,13.04043884130908,84.00854069035914,5,0.6040221158372977,64,0.3798662489517003,0,API,US-Central,Standard,Logistics,1-50,3,1,Medium,78,0,2,17.66798656173554,Friday,13,5
17,2f42d97d-42a9-4add-84c1-55d5469ccc81,4,Assign Resource,Sales Support,Manager,7c1ccb5b-c67a-4c32-85d6-a8a3dd6c04b1,2025-03-06 13:26:26,2025-06-23 19:06:21,8.208509343810352,18.645942535319307,7,0.6123602138316482,16,0.6039069991602088,0,Email,US-East,Gold,Financial Services,1-50,2,2,Medium,97,0,1,15.509194711468215,Monday,8,3
2,a6ae4134-05cc-4b7e-90d8-cfdbab9676f8,3,Assign Resource,QA,Analyst,c61063fe-5288-451d-a1f0-38feb20cf685,2025-04-04 13:30:30,2025-06-27 14:10:04,79.43679991102104,40.698910569878436,2,0.4629840903807125,40,-0.3433219766968087,1,Email,US-West,Gold,Retail,5000+,2,2,Medium,40,0,4,26.953798842696585,Friday,22,5
5,8f5f02c6-98f1-48bd-9805-79052ae59070,4,Execute Task,QA,Engineer,8abeecdd-b3b9-4b69-9502-d003ff332ec8,2025-03-11 19:01:04,2025-03-31 17:04:07,47.511099870556926,205.28439308508348,3,0.3962408950393738,51,-0.11293562471864071,0,API,US-East,Gold,Energy,1-50,3,2,Medium,68,0,5,20.56171033589049,Monday,17,6
17,df0e4731-23f4-4252-9a2e-581fc529bb83,1,Validate Request,Operations,QA Analyst,a6446758-ae79-4575-a2a4-cf22e9368508,2025-07-02 11:23:21,2025-05-11 01:32:55,68.52966574784561,85.46718806812532,4,0.4729106254236144,11,0.0055738169755010225,1,API,US-Central,Platinum,Healthcare,1-50,2,3,High,121,0,2,18.308125421574612,Tuesday,13,5
6,8eab2fff-dc9f-43df-bfd3-7442e74d4fe0,4,Validate Request,QA,Engineer,5a41aa82-8be4-46cc-a936-7314a0b1c50d,2025-04-18 23:11:59,2025-07-15 20:31:19,17.68428871104503,47.29484065848777,5,0.7348,50,0.7852272204459243,0,API,US-East,Gold,Energy,1001-5000,4,2,High,107,0,6,16.69964789870453,Friday,25,6
30,9fe020e1-0775-4607-931e-4150c6ea4ca3,2,Validate Request,Sales Support,Analyst,7d338058-b10f-43db-b05c-76fa16c55f88,2025-02-16 03:12:19,2025-07-04 01:50:45,47.230769663689784,30.56737151720327,4,0.5020799737158146,164,1.3642727813986166,1,API,US-East,Platinum,Logistics,5000+,1,1,Medium,43,0,3,20.463117048164307,Tuesday,12,3
18,15718ad5-3bfb-4050-b587-8980cfc2dc45,3,Assign Resource,Customer Success,QA Analyst,646c26e0-aef2-47b4-b405-5fdebea834a9,2025-04-02 23:15:05,2025-06-03 17:45:09,46.05291397350952,114.75796872282288,4,0.45406083078322274,28,1.377734434171071,0,Email,US-East,Standard,Energy,1-50,2,3,Medium,90,0,2,15.337329945857881,Friday,16,3
54,670a6850-849a-45bd-9cc8-a85273efd9b2,6,Validate Request,IT,QA Analyst,aca5e8a4-847a-492b-a4a0-f2c2e770ffa1,2025-04-22 23:16:14,2025-03-17 15:09:55,163.3274908570001,150.07439110758855,1,0.6159999848766246,37,1.0561441326496885,0,API,US-East,Gold,Energy,5000+,2,3,Medium,52,0,3,8.609250000000001,Sunday,7,5
0,0df1fadf-6edc-4f82-874d-c11767a56deb,4,Validate Request,Customer Success,Manager,d38c6c53-83d0-4d0e-b080-3bd19ea5a64b,2025-03-04 13:01:16,2025-02-22 20:44:20,104.07959917503261,27.607190437143295,2,0.41167845795494495,44,-0.3311209891162023,1,API,US-East,Platinum,Software & SaaS,1-50,2,2,Low,71,0,3,10.173255674791633,Saturday,12,7
27,20bed842-53e0-4bd6-bfbc-458e027c25ec,1,Vendor Review (optional),IT,Coordinator,2c62fdb8-4a9a-415e-95c4-c63b7d61c831,2025-07-07 17:31:15,2025-07-04 06:30:39,19.422938264234375,29.306463069893034,4,0.23196520855419867,37,-0.1304456286914467,0,Email,US-East,Gold,Financial Services,1-50,4,3,Low,123,0,0,17.843355038792375,Saturday,17,8
8,2a986b58-27b5-44bf-aadb-83414cb7b795,6,Assign Resource,IT,Analyst,34b3a3ea-2ea2-4803-a5c1-d05620bda089,2025-04-15 18:42:02,2025-04-22 12:49:57,72.1667718305373,67.99339608180247,3,0.4936422007067466,35,1.1191544670161178,0,Portal,US-East,Gold,Retail,51-200,2,2,High,25,0,3,23.160086569300077,Saturday,17,6
17,9b2cafd7-5f02-4e22-8d2d-73c8ad5d2409,4,Quality Check,Operations,Analyst,c018f74e-9b4e-42f9-8b60-e2b7095b39eb,2025-05-13 01:54:44,2025-03-22 03:12:58,19.281478830880364,72.12765172423613,3,0.43606067545955673,32,1.1953759288911154,1,API,US-East,Gold,Energy,51-200,2,3,Medium,41,0,2,14.289666501358951,Friday,7,5
27,d658e81c-16ee-4a43-a9f7-d7559c6d3367,3,Quality Check,IT,Manager,cb9ef29d-c95c-4340-b29a-ab3333029275,2025-05-30 06:25:48,2025-04-27 17:36:34,2.694133199530647,77.3396209919072,4,0.3585184495109824,7,0.7925289401243687,0,API,US-East,Gold,Financial Services,1-50,2,3,Medium,84,0,2,21.245445597327144,Monday,4,3
0,d0510b16-6aa0-4431-8c93-b5e232cc6967,5,Assign Resource,Operations,Rep,98f2b723-833a-4399-8580-7fa973ce3f6d,2025-06-10 16:37:41,2025-02-13 20:25:00,261.6809859402028,182.60273494908003,9,0.5105036437946405,53,0.7980945368154273,0,Email,US-West,Standard,Logistics,5000+,2,2,Low,93,0,2,18.89542632642198,Friday,13,6
28,fc0fdc35-56d3-4823-ab85-f033102def68,4,Assign Resource,Operations,Engineer,4da0e085-a222-4443-bcc2-2ad4e0613e56,2025-06-24 14:28:32,2025-03-26 17:21:11,28.543638070438693,30.8751428118912,3,0.045,12,0.11649152412479616,0,Portal,US-Central,Standard,Financial Services,1-50,3,3,High,70,0,4,22.605551188012633,Friday,15,3
52,0a92c2ba-fee8-4482-a37d-dad16179df9e,1,Quality Check,QA,Rep,2d9933c4-3102-4b0b-85b8-2fdba39a15a6,2025-05-18 14:03:04,2025-06-03 06:26:49,126.86483824866873,58.4713625392329,7,0.29430988164088145,49,1.3005720273190207,1,API,US-East,Gold,Financial Services,1001-5000,2,1,Medium,114,0,2,10.75330197994077,Friday,1,6
18,bffb31dc-a345-42fb-9232-ada05e7e820f,8,Execute Task,Operations,Coordinator,f5c7ff6d-d8b9-4f39-8e18-466d77e4eec0,2025-04-23 09:37:02,2025-03-24 05:09:45,21.102015279544062,89.9044136542683,7,0.22691724728093104,68,-0.05019201368188897,0,Email,US-East,Standard,Financial Services,1-50,1,2,Medium,72,0,1,10.57696054319322,Friday,25,5
28,dda3be87-d80d-4b51-bae3-c9330535c87a,4,Assign Resource,Customer Success,Analyst,81538a06-5723-4977-ab66-f9896d523264,2025-06-17 05:46:13,2025-03-26 14:45:00,18.09044870395363,89.29484847425137,6,0.24761885091788685,51,-0.5356426348076473,1,Email,US-East,Platinum,Financial Services,1-50,2,2,Medium,87,0,3,25.739146811603412,Tuesday,15,5
39,8b3facf0-840a-4da2-854a-7646b78d82e0,4,Assign Resource,IT,QA Analyst,9b789bdc-5973-457b-9e6a-4a0fcc8558e4,2025-06-07 14:40:11,2025-03-09 16:52:22,23.816764616835247,37.8762959553968,2,0.3714011463054722,14,0.7956092271972723,0,API,US-East,Platinum,Financial Services,1-50,4,1,Low,81,0,2,8.609250000000001,Saturday,1,7
22,9aa3aef6-def9-4e50-85a9-31800e239d1c,3,Assign Resource,QA,Coordinator,823c91d7-7183-4e0a-b825-500546a9ebfb,2025-03-30 20:48:23,2025-04-22 14:21:14,55.32969753084343,38.832625944673225,4,0.22067136902476486,46,0.03164424587031944,0,Email,US-Central,Standard,Healthcare,1-50,3,3,Low,72,0,2,18.519101539883035,Friday,15,5
16,78ea1309-9fed-4bea-820e-fe5ed7e68d37,6,Receive Request,Operations,QA Analyst,bbc91b3a-eae7-40e1-9d32-c9c8c409479d,2025-02-28 09:54:28,2025-02-21 17:08:07,51.040846594215985,42.66619866178756,3,0.7348,28,-0.3634461442084527,1,Email,US-East,Gold,Financial Services,1-50,2,4,Medium,101,0,2,24.745458648173198,Sunday,3,4
0,ee6e301a-6912-4324-bad0-288652eef23b,3,Assign Resource,Sales Support,Analyst,fbf8e784-6c63-43bf-9436-1ffd0925349b,2025-04-04 12:12:45,2025-04-04 05:19:15,71.6468207154341,167.1629578431484,8,0.49214807124763976,19,0.8379496276066757,1,API,US-East,Platinum,Software & SaaS,5000+,3,2,Medium,55,0,3,18.73150450841576,Saturday,6,5
34,cecac63b-54d7-440f-a5d8-10da060de020,1,Receive Request,Operations,Engineer,ebe8596b-bf89-435e-a46e-b5764fdd7332,2025-03-21 10:12:57,2025-05-01 23:27:16,25.11231495174627,30.739302088211282,5,0.24372750946032745,254,-0.6558317027830993,0,Email,US-West,Gold,Retail,5000+,3,3,High,118,0,0,23.937139032373757,Tuesday,16,3
23,09712fe2-22ca-4cee-91b5-68defd94e69c,2,Execute Task,Customer Success,QA Analyst,d5595950-9f02-4a8e-8c4d-aa6cc451d602,2025-05-26 10:53:00,2025-04-01 14:41:19,44.23382561074784,46.460088265561566,4,0.05511225548673715,14,0.6040937299522451,0,Email,US-West,Gold,Retail,1-50,3,2,Low,108,0,0,23.491179474413336,Saturday,5,5
10,83e0b1f2-d151-43d3-a6c8-eeacd4836df8,7,Validate Request,Operations,Rep,a25c1e00-a887-49c9-a222-3edc1bda34a1,2025-03-22 03:07:50,2025-05-17 20:12:41,17.419733962797586,93.03787927946077,7,0.28577990223266353,55,0.10680112903425212,1,API,US-East,Standard,Software & SaaS,1-50,4,2,Medium,108,0,2,20.83013737495356,Friday,7,4
26,cec6c3c8-1d37-4587-ab00-722936349d31,6,Execute Task,Sales Support,Coordinator,18a267f0-bf77-4cbc-b9d4-b92addcab6ee,2025-06-17 17:49:22,2025-05-27 12:13:29,199.62629927753045,28.670542273489225,3,0.33636631331029043,151,1.2372198760862259,0,Email,US-West,Platinum,Software & SaaS,5000+,3,2,High,147,0,2,18.461033673053635,Friday,18,3
16,a40198a7-9128-422b-8f53-11da2a7d34e1,3,Receive Request,Operations,Rep,88e8a061-2a7c-4e4f-b53a-f36df8776000,2025-02-15 03:10:33,2025-05-09 14:23:21,10.602012108388974,67.10696866776438,5,0.2755110039517251,50,0.6057311871212576,1,API,US-Central,Standard,Logistics,1-50,1,2,Medium,92,0,1,10.712861120918113,Saturday,12,8
17,b4438660-dedb-426d-b11b-223bed78f114,7,Validate Request,Operations,QA Analyst,1262dc18-cabf-4e81-9c6b-5cb815ef0521,2025-03-16 20:02:17,2025-06-06 15:01:51,17.8136107144888,17.18376099024409,5,0.7348,19,0.9460434661348172,0,Portal,US-East,Platinum,Software & SaaS,1-50,1,2,Medium,83,0,0,9.099304162678479,Wednesday,10,4
33,3a1e1780-88ee-48a9-beab-92ddb0f3c822,5,Validate Request,Operations,Coordinator,3cd622a4-b82c-43a4-8276-c7d0713e6079,2025-02-18 06:09:14,2025-05-30 08:24:50,27.12048731369429,64.3915432323659,5,0.07230506365063599,20,-0.24522109066167058,0,Email,US-East,Platinum,Financial Services,5000+,3,4,High,93,0,3,15.41779700553067,Friday,12,4
5,3eb6a4b9-fe83-4ebb-9efa-ae4f70c1eba9,3,Approve Budget (optional),Customer Success,Engineer,bda38570-47b2-4e4f-9275-8d1687297e28,2025-03-16 01:15:52,2025-02-26 12:05:45,526.5457679218171,58.935300006137716,4,0.4122745901659904,9,-0.5817489625057828,0,API,US-East,Standard,Energy,5000+,1,2,Medium,67,0,2,8.609250000000001,Friday,23,2
