case_id,event_nr,activity,timestamp,resource,channel,customer_segment,product,location,system,wait_time_sec,duration_sec,cost_usd,priority,rework_flag,sla_breach,outcome,weekday,hour,case_day
C0191,2,Classify Request,2025-04-26 20:18:08,Agent_E,Email,SMB-Services,Plus,Austin,ERP-Y,301,79,59.16,Medium,0,0,,Saturday,20,2025-04-26
C0191,3,Enrich Data,2025-04-26 20:20:29,Agent_C,Email,SMB-Services,Plus,Austin,ERP-Y,62,92,58.0,High,1,0,,Saturday,20,2025-04-26
C0191,4,Manual Approval,2025-04-26 20:33:20,Mgr_1,Email,SMB-Services,Plus,Austin,ERP-Y,679,381,73.14,Low,0,0,,Saturday,20,2025-04-26
C0191,5,Quality Check,2025-04-26 20:46:19,QA_1,Email,SMB-Services,Plus,Austin,ERP-Y,398,219,61.2,Medium,0,0,,Saturday,20,2025-04-26
C0191,6,Enrich Data,2025-04-26 20:53:07,Agent_C,Email,SMB-Services,Plus,Austin,ERP-Y,189,30,58.13,Medium,0,0,,Saturday,20,2025-04-26
C0191,7,Quality Check,2025-04-26 21:12:43,QA_2,Email,SMB-Services,Plus,Austin,ERP-Y,1146,210,82.11,Low,0,1,,Saturday,21,2025-04-26
C0191,8,Fulfill Request,2025-04-26 21:20:56,Agent_C,Email,SMB-Services,Plus,Austin,ERP-Y,283,88,62.48,High,0,0,,Saturday,21,2025-04-26
C0191,9,Notify Customer,2025-04-26 21:23:29,Agent_D,Email,SMB-Services,Plus,Austin,ERP-Y,65,61,58.87,Medium,0,0,,Saturday,21,2025-04-26
C0191,10,Close Ticket,2025-04-26 21:26:55,Agent_D,Email,SMB-Services,Plus,Austin,ERP-Y,145,81,52.2,Low,0,1,Resolved,Saturday,21,2025-04-26
C0192,1,Receive Request,2025-04-08 20:35:55,Agent_D,Email,SMB-Tech,Plus,Remote,AppX,235,33,84.49,High,0,0,,Tuesday,20,2025-04-08
C0192,2,Classify Request,2025-04-08 20:42:32,Agent_C,Email,SMB-Tech,Plus,Remote,AppX,364,58,93.25,Medium,0,0,,Tuesday,20,2025-04-08
C0192,3,Enrich Data,2025-04-08 20:50:31,Agent_E,Email,SMB-Tech,Plus,Remote,AppX,421,149,102.33,Medium,0,0,,Tuesday,20,2025-04-08
C0192,4,Manual Approval,2025-04-08 21:02:21,Mgr_1,Email,SMB-Tech,Plus,Remote,AppX,561,154,97.51,Medium,0,0,,Tuesday,21,2025-04-08
C0192,5,Quality Check,2025-04-08 21:11:11,QA_2,Email,SMB-Tech,Plus,Remote,AppX,376,73,96.19,Medium,0,0,,Tuesday,21,2025-04-08
C0192,6,Fulfill Request,2025-04-08 21:13:29,Agent_E,Email,SMB-Tech,Plus,Remote,AppX,65,199,87.64,Medium,0,0,,Tuesday,21,2025-04-08
C0192,7,Notify Customer,2025-04-08 21:17:37,Agent_A,Email,SMB-Tech,Plus,Remote,AppX,49,62,88.06,Low,0,0,,Tuesday,21,2025-04-08
C0192,8,Close Ticket,2025-04-08 21:19:11,Agent_B,Email,SMB-Tech,Plus,Remote,AppX,32,12,84.36,Medium,0,0,Resolved,Tuesday,21,2025-04-08
C0193,1,Receive Request,2025-04-07 17:04:27,Agent_E,Phone,SMB-Retail,Pro,Remote,AppX,327,129,85.55,High,0,1,,Monday,17,2025-04-07
C0193,2,Classify Request,2025-04-07 17:08:28,Agent_A,Phone,SMB-Retail,Pro,Remote,AppX,112,73,79.88,High,0,0,,Monday,17,2025-04-07
C0193,3,Enrich Data,2025-04-07 17:10:04,Agent_C,Phone,SMB-Retail,Pro,Remote,AppX,23,46,80.86,Medium,0,0,,Monday,17,2025-04-07
C0193,4,Manual Approval,2025-04-07 17:22:52,Mgr_1,Phone,SMB-Retail,Pro,Remote,AppX,722,103,100.41,Medium,0,0,,Monday,17,2025-04-07
C0193,5,Quality Check,2025-04-07 17:29:18,QA_2,Phone,SMB-Retail,Pro,Remote,AppX,283,118,87.4,High,0,0,,Monday,17,2025-04-07
C0193,6,Fulfill Request,2025-04-07 17:34:09,Agent_A,Phone,SMB-Retail,Pro,Remote,AppX,173,68,83.29,Medium,0,0,,Monday,17,2025-04-07
C0193,7,Notify Customer,2025-04-07 17:38:12,Agent_C,Phone,SMB-Retail,Pro,Remote,AppX,175,36,84.96,Medium,0,0,,Monday,17,2025-04-07
C0193,8,Close Ticket,2025-04-07 17:47:00,Agent_B,Phone,SMB-Retail,Pro,Remote,AppX,492,33,89.39,Low,0,0,Resolved,Monday,17,2025-04-07
C0194,1,Receive Request,2025-05-30 21:23:16,Agent_E,Phone,SMB-Retail,Core,Chicago,ERP-Y,76,40,91.08,Medium,0,0,,Friday,21,2025-05-30
C0194,2,Classify Request,2025-05-30 21:26:27,Agent_C,Phone,SMB-Retail,Core,Chicago,ERP-Y,151,253,99.7,Medium,0,0,,Friday,21,2025-05-30
C0194,3,Manual Approval,2025-05-30 21:35:30,Mgr_1,Phone,SMB-Retail,Core,Chicago,ERP-Y,290,230,100.56,High,0,0,,Friday,21,2025-05-30
C0194,4,Quality Check,2025-05-30 21:45:17,QA_1,Phone,SMB-Retail,Core,Chicago,ERP-Y,357,207,96.3,Medium,0,0,,Friday,21,2025-05-30
C0194,5,Fulfill Request,2025-05-30 21:51:38,Agent_E,Phone,SMB-Retail,Core,Chicago,ERP-Y,174,60,96.69,Low,0,0,,Friday,21,2025-05-30
C0194,6,Notify Customer,2025-05-30 21:57:24,Agent_E,Phone,SMB-Retail,Core,Chicago,ERP-Y,286,46,96.84,Medium,0,0,,Friday,21,2025-05-30
C0194,7,Close Ticket,2025-05-30 21:59:19,Agent_C,Phone,SMB-Retail,Core,Chicago,ERP-Y,69,41,91.72,Medium,0,0,Resolved,Friday,21,2025-05-30
C0195,1,Receive Request,2025-05-09 04:42:03,Agent_E,Email,SMB-Tech,Core,Denver,CRM-Z,63,13,113.47,Low,0,0,,Friday,4,2025-05-09
C0195,2,Classify Request,2025-05-09 04:43:28,Agent_A,Email,SMB-Tech,Core,Denver,CRM-Z,72,15,117.04,Medium,0,0,,Friday,4,2025-05-09
C0195,3,Manual Approval,2025-05-09 04:47:23,Mgr_1,Email,SMB-Tech,Core,Denver,CRM-Z,220,60,128.25,Medium,0,0,,Friday,4,2025-05-09
C0195,4,Quality Check,2025-05-09 04:51:58,QA_2,Email,SMB-Tech,Core,Denver,CRM-Z,215,45,122.91,High,0,1,,Friday,4,2025-05-09
C0195,5,Fulfill Request,2025-05-09 04:56:35,Agent_C,Email,SMB-Tech,Core,Denver,CRM-Z,232,160,117.86,Medium,0,0,,Friday,4,2025-05-09
C0195,6,Notify Customer,2025-05-09 05:05:06,Agent_B,Email,SMB-Tech,Core,Denver,CRM-Z,351,29,127.54,High,0,0,,Friday,5,2025-05-09
C0195,7,Close Ticket,2025-05-09 05:09:16,Agent_A,Email,SMB-Tech,Core,Denver,CRM-Z,221,142,126.69,Medium,0,0,Resolved,Friday,5,2025-05-09
C0196,1,Receive Request,2025-03-03 04:05:04,Agent_E,Phone,SMB-Tech,Core,Chicago,ERP-Y,124,20,91.07,Medium,0,1,,Monday,4,2025-03-03
C0196,2,Classify Request,2025-03-03 04:13:59,Agent_E,Phone,SMB-Tech,Core,Chicago,ERP-Y,515,43,96.9,High,0,0,,Monday,4,2025-03-03
C0196,3,Manual Approval,2025-03-03 04:38:09,Mgr_1,Phone,SMB-Tech,Core,Chicago,ERP-Y,1407,219,122.21,High,0,0,,Monday,4,2025-03-03
C0196,4,Quality Check,2025-03-03 04:50:21,QA_1,Phone,SMB-Tech,Core,Chicago,ERP-Y,513,65,101.86,Medium,0,0,,Monday,4,2025-03-03
C0196,5,Fulfill Request,2025-03-03 04:53:51,Agent_D,Phone,SMB-Tech,Core,Chicago,ERP-Y,145,67,93.99,Medium,0,0,,Monday,4,2025-03-03
C0196,6,Notify Customer,2025-03-03 04:57:31,Agent_A,Phone,SMB-Tech,Core,Chicago,ERP-Y,153,30,89.41,Low,0,1,,Monday,4,2025-03-03
C0196,7,Close Ticket,2025-03-03 05:01:33,Agent_C,Phone,SMB-Tech,Core,Chicago,ERP-Y,212,26,94.57,Medium,0,0,Resolved,Monday,5,2025-03-03
C0197,1,Receive Request,2025-03-19 17:47:57,Agent_D,Email,SMB-Services,Core,Denver,AppX,117,10,116.56,Low,0,1,,Wednesday,17,2025-03-19
C0197,2,Classify Request,2025-03-19 17:48:26,Agent_B,Email,SMB-Services,Core,Denver,AppX,19,79,119.16,Medium,0,0,,Wednesday,17,2025-03-19
C0197,3,Manual Approval,2025-03-19 17:52:58,Mgr_1,Email,SMB-Services,Core,Denver,AppX,193,62,118.73,High,0,0,,Wednesday,17,2025-03-19
C0197,4,Quality Check,2025-03-19 18:11:54,QA_2,Email,SMB-Services,Core,Denver,AppX,1074,159,135.46,Medium,0,1,,Wednesday,18,2025-03-19
C0197,5,Enrich Data,2025-03-19 18:15:03,Agent_A,Email,SMB-Services,Core,Denver,AppX,30,64,111.21,Medium,1,0,,Wednesday,18,2025-03-19
C0197,6,Quality Check,2025-03-19 18:22:59,QA_1,Email,SMB-Services,Core,Denver,AppX,412,207,122.94,Medium,0,0,,Wednesday,18,2025-03-19
C0197,7,Fulfill Request,2025-03-19 18:29:43,Agent_B,Email,SMB-Services,Core,Denver,AppX,197,238,113.02,Low,0,0,,Wednesday,18,2025-03-19
C0197,8,Notify Customer,2025-03-19 18:35:44,Agent_C,Email,SMB-Services,Core,Denver,AppX,123,34,121.86,Medium,0,0,,Wednesday,18,2025-03-19
C0197,9,Close Ticket,2025-03-19 18:40:10,Agent_B,Email,SMB-Services,Core,Denver,AppX,232,80,117.04,Medium,0,0,Resolved,Wednesday,18,2025-03-19
C0198,1,Receive Request,2025-06-24 00:37:09,Agent_D,Phone,SMB-Tech,Core,Denver,ERP-Y,69,44,59.45,Medium,0,0,,Tuesday,0,2025-06-24
C0198,2,Classify Request,2025-06-24 00:47:22,Agent_A,Phone,SMB-Tech,Core,Denver,ERP-Y,569,51,65.82,Medium,0,0,,Tuesday,0,2025-06-24
C0198,3,Enrich Data,2025-06-24 00:49:46,Agent_C,Phone,SMB-Tech,Core,Denver,ERP-Y,93,58,55.23,Medium,1,0,,Tuesday,0,2025-06-24
C0198,4,Quality Check,2025-06-24 00:57:06,QA_1,Phone,SMB-Tech,Core,Denver,ERP-Y,382,100,64.75,High,0,0,,Tuesday,0,2025-06-24
C0198,5,Fulfill Request,2025-06-24 01:08:25,Agent_B,Phone,SMB-Tech,Core,Denver,ERP-Y,579,62,64.84,Medium,0,1,,Tuesday,1,2025-06-24
C0198,6,Notify Customer,2025-06-24 01:11:36,Agent_C,Phone,SMB-Tech,Core,Denver,ERP-Y,129,30,57.24,High,0,0,,Tuesday,1,2025-06-24
C0198,7,Close Ticket,2025-06-24 01:14:58,Agent_E,Phone,SMB-Tech,Core,Denver,ERP-Y,172,11,57.26,Medium,0,0,Escalated,Tuesday,1,2025-06-24
C0199,1,Receive Request,2025-07-31 07:45:11,Agent_B,Email,SMB-Tech,Core,Austin,AppX,131,27,87.63,Medium,0,0,,Thursday,7,2025-07-31
C0199,2,Classify Request,2025-07-31 07:50:28,Agent_B,Email,SMB-Tech,Core,Austin,AppX,290,69,91.86,Medium,0,0,,Thursday,7,2025-07-31
C0199,3,Enrich Data,2025-07-31 07:54:33,Agent_D,Email,SMB-Tech,Core,Austin,AppX,176,98,93.27,Medium,0,0,,Thursday,7,2025-07-31
C0199,4,Quality Check,2025-07-31 07:59:03,QA_1,Email,SMB-Tech,Core,Austin,AppX,172,163,91.33,High,0,0,,Thursday,7,2025-07-31
C0199,5,Enrich Data,2025-07-31 08:02:23,Agent_D,Email,SMB-Tech,Core,Austin,AppX,37,63,85.64,Medium,0,0,,Thursday,8,2025-07-31
C0199,6,Quality Check,2025-07-31 08:09:03,QA_2,Email,SMB-Tech,Core,Austin,AppX,337,104,90.01,Low,0,0,,Thursday,8,2025-07-31
C0199,7,Fulfill Request,2025-07-31 08:15:44,Agent_C,Email,SMB-Tech,Core,Austin,AppX,297,148,91.85,High,0,1,,Thursday,8,2025-07-31
C0199,8,Notify Customer,2025-07-31 08:22:05,Agent_B,Email,SMB-Tech,Core,Austin,AppX,233,50,89.09,Medium,0,0,,Thursday,8,2025-07-31
C0199,9,Close Ticket,2025-07-31 08:28:51,Agent_C,Email,SMB-Tech,Core,Austin,AppX,356,13,90.94,High,0,0,Resolved,Thursday,8,2025-07-31
C0200,1,Receive Request,2025-07-26 23:28:46,Agent_D,Email,SMB-Retail,Plus,Chicago,ERP-Y,46,50,89.91,Medium,0,0,,Saturday,23,2025-07-26
C0200,2,Classify Request,2025-07-26 23:36:04,Agent_C,Email,SMB-Retail,Plus,Chicago,ERP-Y,388,85,100.25,Medium,0,0,,Saturday,23,2025-07-26
C0200,3,Enrich Data,2025-07-26 23:38:46,Agent_E,Email,SMB-Retail,Plus,Chicago,ERP-Y,77,30,93.26,Medium,0,0,,Saturday,23,2025-07-26
C0200,4,Manual Approval,2025-07-26 23:49:48,Mgr_1,Email,SMB-Retail,Plus,Chicago,ERP-Y,632,144,105.74,Medium,0,0,,Saturday,23,2025-07-26
C0200,5,Quality Check,2025-07-27 00:03:10,QA_2,Email,SMB-Retail,Plus,Chicago,ERP-Y,658,92,100.05,Medium,0,0,,Sunday,0,2025-07-27
C0200,6,Fulfill Request,2025-07-27 00:07:04,Agent_D,Email,SMB-Retail,Plus,Chicago,ERP-Y,142,81,96.51,Medium,0,0,,Sunday,0,2025-07-27
C0200,7,Notify Customer,2025-07-27 00:09:53,Agent_D,Email,SMB-Retail,Plus,Chicago,ERP-Y,88,31,96.65,Medium,0,0,,Sunday,0,2025-07-27
C0200,8,Close Ticket,2025-07-27 00:11:08,Agent_C,Email,SMB-Retail,Plus,Chicago,ERP-Y,44,13,90.37,Low,0,0,Resolved,Sunday,0,2025-07-27
C0201,1,Receive Request,2025-03-18 21:21:35,Agent_C,Email,SMB-Retail,Core,Denver,CRM-Z,275,39,84.5,Medium,0,0,,Tuesday,21,2025-03-18
C0201,2,Classify Request,2025-03-18 21:25:03,Agent_D,Email,SMB-Retail,Core,Denver,CRM-Z,169,16,79.87,Medium,0,1,,Tuesday,21,2025-03-18
C0201,3,Enrich Data,2025-03-18 21:27:18,Agent_B,Email,SMB-Retail,Core,Denver,CRM-Z,119,51,78.8,Medium,0,0,,Tuesday,21,2025-03-18
C0201,4,Quality Check,2025-03-18 21:31:33,QA_2,Email,SMB-Retail,Core,Denver,CRM-Z,204,99,80.54,Low,0,0,,Tuesday,21,2025-03-18
C0201,5,Enrich Data,2025-03-18 21:48:15,Agent_E,Email,SMB-Retail,Core,Denver,CRM-Z,903,30,96.22,Low,0,0,,Tuesday,21,2025-03-18
C0201,6,Quality Check,2025-03-18 21:54:42,QA_1,Email,SMB-Retail,Core,Denver,CRM-Z,357,60,83.78,High,0,0,,Tuesday,21,2025-03-18
C0201,7,Fulfill Request,2025-03-18 21:57:12,Agent_B,Email,SMB-Retail,Core,Denver,CRM-Z,90,67,88.65,High,0,0,,Tuesday,21,2025-03-18
C0201,8,Notify Customer,2025-03-18 21:58:39,Agent_D,Email,SMB-Retail,Core,Denver,CRM-Z,20,51,77.06,Medium,0,0,,Tuesday,21,2025-03-18
C0201,9,Close Ticket,2025-03-18 22:01:08,Agent_A,Email,SMB-Retail,Core,Denver,CRM-Z,98,87,85.33,High,0,0,Resolved,Tuesday,22,2025-03-18
C0202,1,Receive Request,2025-06-15 08:14:11,Agent_D,Phone,SMB-Retail,Pro,Denver,ERP-Y,131,29,76.71,Medium,0,1,,Sunday,8,2025-06-15
C0202,2,Classify Request,2025-06-15 08:22:20,Agent_E,Phone,SMB-Retail,Pro,Denver,ERP-Y,460,10,87.6,Medium,0,0,,Sunday,8,2025-06-15
C0202,3,Enrich Data,2025-06-15 08:23:25,Agent_E,Phone,SMB-Retail,Pro,Denver,ERP-Y,55,31,82.96,Medium,0,0,,Sunday,8,2025-06-15
C0202,4,Manual Approval,2025-06-15 08:30:36,Mgr_1,Phone,SMB-Retail,Pro,Denver,ERP-Y,400,87,92.9,Medium,0,0,,Sunday,8,2025-06-15
C0202,5,Quality Check,2025-06-15 08:54:13,QA_2,Phone,SMB-Retail,Pro,Denver,ERP-Y,1330,93,109.83,High,0,0,,Sunday,8,2025-06-15
C0202,6,Fulfill Request,2025-06-15 08:56:10,Agent_E,Phone,SMB-Retail,Pro,Denver,ERP-Y,24,155,87.28,Medium,0,0,,Sunday,8,2025-06-15
C0202,7,Notify Customer,2025-06-15 08:59:31,Agent_A,Phone,SMB-Retail,Pro,Denver,ERP-Y,46,115,84.9,High,0,1,,Sunday,8,2025-06-15
C0202,8,Close Ticket,2025-06-15 09:01:59,Agent_B,Phone,SMB-Retail,Pro,Denver,ERP-Y,33,43,85.4,Medium,0,1,Resolved,Sunday,9,2025-06-15
C0203,1,Receive Request,2025-03-11 08:49:14,Agent_C,Email,SMB-Services,Core,Denver,ERP-Y,194,30,57.36,Medium,0,1,,Tuesday,8,2025-03-11
C0203,2,Classify Request,2025-03-11 08:55:27,Agent_E,Email,SMB-Services,Core,Denver,ERP-Y,343,119,59.14,Medium,0,0,,Tuesday,8,2025-03-11
C0203,3,Enrich Data,2025-03-11 08:59:11,Agent_D,Email,SMB-Services,Core,Denver,ERP-Y,105,30,54.59,High,0,0,,Tuesday,8,2025-03-11
C0203,4,Manual Approval,2025-03-11 09:02:21,Mgr_1,Email,SMB-Services,Core,Denver,ERP-Y,160,149,58.47,Low,0,1,,Tuesday,9,2025-03-11
C0203,5,Quality Check,2025-03-11 09:09:29,QA_1,Email,SMB-Services,Core,Denver,ERP-Y,279,162,59.97,High,0,0,,Tuesday,9,2025-03-11
C0203,6,Fulfill Request,2025-03-11 09:16:13,Agent_C,Email,SMB-Services,Core,Denver,ERP-Y,242,72,58.02,Low,0,0,,Tuesday,9,2025-03-11
C0203,7,Notify Customer,2025-03-11 09:19:25,Agent_D,Email,SMB-Services,Core,Denver,ERP-Y,120,19,53.6,Low,0,0,,Tuesday,9,2025-03-11
C0203,8,Close Ticket,2025-03-11 09:24:56,Agent_E,Email,SMB-Services,Core,Denver,ERP-Y,312,32,60.23,High,0,1,Escalated,Tuesday,9,2025-03-11
C0204,1,Receive Request,2025-04-26 20:08:15,Agent_E,Phone,SMB-Tech,Core,Chicago,ERP-Y,195,35,96.44,Medium,0,0,,Saturday,20,2025-04-26
C0204,2,Classify Request,2025-04-26 20:12:00,Agent_B,Phone,SMB-Tech,Core,Chicago,ERP-Y,190,24,94.19,Medium,0,0,,Saturday,20,2025-04-26
C0204,3,Enrich Data,2025-04-26 20:13:37,Agent_D,Phone,SMB-Tech,Core,Chicago,ERP-Y,73,60,87.07,Medium,0,1,,Saturday,20,2025-04-26
C0204,4,Manual Approval,2025-04-26 20:39:20,Mgr_1,Phone,SMB-Tech,Core,Chicago,ERP-Y,1483,569,129.58,High,0,0,,Saturday,20,2025-04-26
C0204,5,Quality Check,2025-04-26 21:19:36,QA_2,Phone,SMB-Tech,Core,Chicago,ERP-Y,1847,74,129.94,High,0,1,,Saturday,21,2025-04-26
C0204,6,Fulfill Request,2025-04-26 21:24:12,Agent_B,Phone,SMB-Tech,Core,Chicago,ERP-Y,202,68,97.15,Low,0,0,,Saturday,21,2025-04-26
C0204,7,Notify Customer,2025-04-26 21:26:54,Agent_B,Phone,SMB-Tech,Core,Chicago,ERP-Y,94,64,98.3,Medium,0,0,,Saturday,21,2025-04-26
C0204,8,Close Ticket,2025-04-26 21:28:37,Agent_E,Phone,SMB-Tech,Core,Chicago,ERP-Y,39,65,93.92,Low,0,0,Resolved,Saturday,21,2025-04-26
C0205,1,Receive Request,2025-04-30 19:55:06,Agent_B,Email,SMB-Tech,Core,Austin,ERP-Y,66,61,118.03,Medium,0,1,,Wednesday,19,2025-04-30
C0205,2,Classify Request,2025-04-30 19:57:54,Agent_B,Email,SMB-Tech,Core,Austin,ERP-Y,107,26,115.93,Medium,0,0,,Wednesday,19,2025-04-30
C0205,3,Enrich Data,2025-04-30 20:02:48,Agent_B,Email,SMB-Tech,Core,Austin,ERP-Y,268,118,125.46,Medium,1,0,,Wednesday,20,2025-04-30
C0205,4,Quality Check,2025-04-30 20:10:09,QA_1,Email,SMB-Tech,Core,Austin,ERP-Y,323,327,127.65,Medium,0,0,,Wednesday,20,2025-04-30
C0205,5,Fulfill Request,2025-04-30 20:17:27,Agent_C,Email,SMB-Tech,Core,Austin,ERP-Y,111,95,124.13,Medium,0,1,,Wednesday,20,2025-04-30
C0205,6,Notify Customer,2025-04-30 20:19:56,Agent_D,Email,SMB-Tech,Core,Austin,ERP-Y,54,55,118.23,Medium,0,0,,Wednesday,20,2025-04-30
C0205,7,Close Ticket,2025-04-30 20:22:10,Agent_E,Email,SMB-Tech,Core,Austin,ERP-Y,79,31,126.01,Medium,0,1,Escalated,Wednesday,20,2025-04-30
C0206,1,Receive Request,2025-08-06 13:30:36,Agent_A,Email,SMB-Retail,Plus,Chicago,AppX,276,189,72.37,Medium,0,0,,Wednesday,13,2025-08-06
C0206,2,Classify Request,2025-08-06 13:35:58,Agent_C,Email,SMB-Retail,Plus,Chicago,AppX,133,24,64.31,Medium,0,0,,Wednesday,13,2025-08-06
C0206,3,Enrich Data,2025-08-06 13:47:47,Agent_D,Email,SMB-Retail,Plus,Chicago,AppX,685,128,75.4,Medium,0,0,,Wednesday,13,2025-08-06
C0206,4,Manual Approval,2025-08-06 13:56:42,Mgr_1,Email,SMB-Retail,Plus,Chicago,AppX,407,60,69.61,High,0,0,,Wednesday,13,2025-08-06
C0206,5,Quality Check,2025-08-06 14:00:50,QA_2,Email,SMB-Retail,Plus,Chicago,AppX,188,98,69.07,Medium,0,1,,Wednesday,14,2025-08-06
C0206,6,Enrich Data,2025-08-06 14:02:54,Agent_A,Email,SMB-Retail,Plus,Chicago,AppX,26,71,70.91,High,0,0,,Wednesday,14,2025-08-06
C0206,7,Quality Check,2025-08-06 14:15:33,QA_1,Email,SMB-Retail,Plus,Chicago,AppX,688,135,78.8,High,0,0,,Wednesday,14,2025-08-06
C0206,8,Fulfill Request,2025-08-06 14:18:57,Agent_E,Email,SMB-Retail,Plus,Chicago,AppX,69,115,63.78,Medium,0,0,,Wednesday,14,2025-08-06
C0206,9,Notify Customer,2025-08-06 14:22:31,Agent_C,Email,SMB-Retail,Plus,Chicago,AppX,99,71,65.01,High,0,0,,Wednesday,14,2025-08-06
C0206,10,Close Ticket,2025-08-06 14:26:43,Agent_C,Email,SMB-Retail,Plus,Chicago,AppX,181,41,62.89,Medium,0,0,Resolved,Wednesday,14,2025-08-06
C0207,1,Receive Request,2025-08-13 05:53:12,Agent_D,Chat,SMB-Tech,Plus,Chicago,AppX,192,28,146.97,Medium,0,0,,Wednesday,5,2025-08-13
C0207,2,Classify Request,2025-08-13 05:54:37,Agent_C,Chat,SMB-Tech,Plus,Chicago,AppX,57,87,151.41,Medium,0,0,,Wednesday,5,2025-08-13
C0207,3,Manual Approval,2025-08-13 06:03:35,Mgr_1,Chat,SMB-Tech,Plus,Chicago,AppX,451,84,150.98,Medium,0,0,,Wednesday,6,2025-08-13
C0207,4,Quality Check,2025-08-13 06:11:47,QA_1,Chat,SMB-Tech,Plus,Chicago,AppX,408,85,150.65,Medium,0,1,,Wednesday,6,2025-08-13
C0207,5,Fulfill Request,2025-08-13 06:19:26,Agent_A,Chat,SMB-Tech,Plus,Chicago,AppX,374,122,158.1,Medium,0,0,,Wednesday,6,2025-08-13
C0207,6,Notify Customer,2025-08-13 06:23:07,Agent_D,Chat,SMB-Tech,Plus,Chicago,AppX,99,18,142.61,Medium,0,0,,Wednesday,6,2025-08-13
C0207,7,Close Ticket,2025-08-13 06:29:38,Agent_A,Chat,SMB-Tech,Plus,Chicago,AppX,373,22,156.37,Medium,0,0,Escalated,Wednesday,6,2025-08-13
C0208,1,Receive Request,2025-06-17 08:05:14,Agent_C,Phone,SMB-Services,Core,Chicago,CRM-Z,74,90,110.33,High,0,1,,Tuesday,8,2025-06-17
C0208,2,Classify Request,2025-06-17 08:07:29,Agent_E,Phone,SMB-Services,Core,Chicago,CRM-Z,45,107,113.53,High,0,0,,Tuesday,8,2025-06-17
C0208,3,Enrich Data,2025-06-17 08:09:47,Agent_B,Phone,SMB-Services,Core,Chicago,CRM-Z,31,71,108.53,Low,1,0,,Tuesday,8,2025-06-17
C0208,4,Manual Approval,2025-06-17 08:51:28,Mgr_1,Phone,SMB-Services,Core,Chicago,CRM-Z,2430,331,161.55,Medium,0,0,,Tuesday,8,2025-06-17
C0208,5,Quality Check,2025-06-17 09:11:39,QA_2,Phone,SMB-Services,Core,Chicago,CRM-Z,880,47,125.0,Medium,0,0,,Tuesday,9,2025-06-17
C0208,6,Fulfill Request,2025-06-17 09:13:54,Agent_B,Phone,SMB-Services,Core,Chicago,CRM-Z,88,100,109.99,Medium,0,0,,Tuesday,9,2025-06-17
C0208,7,Notify Customer,2025-06-17 09:17:36,Agent_E,Phone,SMB-Services,Core,Chicago,CRM-Z,122,76,107.76,Medium,0,0,,Tuesday,9,2025-06-17
C0208,8,Close Ticket,2025-06-17 09:19:33,Agent_C,Phone,SMB-Services,Core,Chicago,CRM-Z,41,78,105.35,Low,0,0,Resolved,Tuesday,9,2025-06-17
C0209,1,Receive Request,2025-04-02 04:47:27,Agent_C,Web,SMB-Tech,Core,Denver,CRM-Z,207,93,144.4,Low,0,0,,Wednesday,4,2025-04-02
C0209,2,Classify Request,2025-04-02 04:51:01,Agent_A,Web,SMB-Tech,Core,Denver,CRM-Z,121,44,141.0,Medium,0,0,,Wednesday,4,2025-04-02
C0209,3,Enrich Data,2025-04-02 04:57:14,Agent_C,Web,SMB-Tech,Core,Denver,CRM-Z,329,276,146.31,High,1,0,,Wednesday,4,2025-04-02
C0209,4,Manual Approval,2025-04-02 05:13:49,Mgr_1,Web,SMB-Tech,Core,Denver,CRM-Z,719,226,148.14,Low,0,0,,Wednesday,5,2025-04-02
C0209,5,Quality Check,2025-04-02 05:19:16,QA_2,Web,SMB-Tech,Core,Denver,CRM-Z,101,115,142.77,Medium,0,0,,Wednesday,5,2025-04-02
C0209,6,Fulfill Request,2025-04-02 05:28:10,Agent_E,Web,SMB-Tech,Core,Denver,CRM-Z,419,60,139.85,Medium,0,0,,Wednesday,5,2025-04-02
C0209,7,Notify Customer,2025-04-02 05:37:30,Agent_D,Web,SMB-Tech,Core,Denver,CRM-Z,500,44,141.51,Medium,0,0,,Wednesday,5,2025-04-02
C0209,8,Close Ticket,2025-04-02 05:39:42,Agent_D,Web,SMB-Tech,Core,Denver,CRM-Z,88,27,143.47,High,0,0,Escalated,Wednesday,5,2025-04-02
C0210,1,Receive Request,2025-03-28 16:34:14,Agent_B,Email,SMB-Healthcare,Core,Chicago,AppX,194,51,70.48,High,0,0,,Friday,16,2025-03-28
C0210,2,Classify Request,2025-03-28 16:40:06,Agent_B,Email,SMB-Healthcare,Core,Chicago,AppX,301,24,73.96,Medium,0,0,,Friday,16,2025-03-28
C0210,3,Enrich Data,2025-03-28 16:43:21,Agent_E,Email,SMB-Healthcare,Core,Chicago,AppX,171,30,71.51,High,0,0,,Friday,16,2025-03-28
C0210,4,Quality Check,2025-03-28 16:48:58,QA_2,Email,SMB-Healthcare,Core,Chicago,AppX,307,242,73.02,Medium,0,0,,Friday,16,2025-03-28
C0210,5,Fulfill Request,2025-03-28 16:55:00,Agent_E,Email,SMB-Healthcare,Core,Chicago,AppX,120,140,70.95,Medium,0,0,,Friday,16,2025-03-28
C0210,6,Notify Customer,2025-03-28 16:58:51,Agent_A,Email,SMB-Healthcare,Core,Chicago,AppX,91,84,66.72,High,0,1,,Friday,16,2025-03-28
